id,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
1000,8/28/2012,High,19,262.32,Regular Air,6.46,Muhammed Yedwab,Consumer,Office Supplies,Small Box,8/28/2012
1001,9/14/2009,Medium,29,1707.99,Regular Air,3.99,Muhammed Yedwab,Consumer,Technology,Small Box,9/15/2009
1031,12/11/2009,Medium,37,560.39,Regular Air,3.73,Nora Price,Small Business,Furniture,Small Pack,12/12/2009
1032,12/11/2009,Medium,42,7062.616,Regular Air,4.2,Nora Price,Small Business,Technology,Small Box,12/12/2009
1170,4/1/2012,High,4,51.94,Express Air,1.99,Nora Price,Small Business,Technology,Small Pack,4/3/2012
1174,9/2/2011,High,40,366.87,Regular Air,5.71,Lisa DeCherney,Corporate,Furniture,Small Box,9/3/2011
1326,4/22/2009,Medium,18,292.11,Express Air,10.68,Christine Abelman,Corporate,Office Supplies,Small Box,4/23/2009
1373,5/1/2012,High,47,7890.89,Express Air,35,Maribeth Dona,Home Office,Office Supplies,Large Box,5/3/2012
1474,2/4/2010,Medium,44,2773.84,Delivery Truck,36.61,Pauline Johnson,Corporate,Furniture,Jumbo Box,2/6/2010
1475,9/25/2010,Medium,44,289.94,Regular Air,6.22,James Galang,Consumer,Office Supplies,Small Box,9/27/2010
1476,9/25/2010,Medium,8,1848.52,Delivery Truck,69.64,James Galang,Consumer,Furniture,Jumbo Box,9/26/2010
1482,1/23/2009,Not Specified,42,1312.65,Regular Air,5.76,Jocasta Rupert,Consumer,Office Supplies,Small Box,1/25/2009
1582,11/24/2010,Medium,27,58.64,Regular Air,1,Nora Price,Small Business,Office Supplies,Wrap Bag,11/25/2010
1583,11/24/2010,Medium,20,136.06,Regular Air,5.19,Nora Price,Small Business,Office Supplies,Small Box,11/26/2010
1667,6/30/2011,Low,14,135.21,Regular Air,4.39,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,7/5/2011
1701,2/14/2010,High,45,5007.69,Delivery Truck,51.42,Muhammed Yedwab,Consumer,Furniture,Jumbo Box,2/16/2010
1702,2/14/2010,High,45,1379.62,Regular Air,6.72,Muhammed Yedwab,Consumer,Office Supplies,Small Box,2/15/2010
1801,5/3/2010,High,50,627.12,Regular Air,4.98,Laurel Elliston,Corporate,Furniture,Small Pack,5/4/2010
1802,5/3/2010,High,18,4096.21,Delivery Truck,26.53,Laurel Elliston,Corporate,Technology,Jumbo Drum,5/5/2010
1814,4/3/2010,High,31,2712.07,Regular Air,19.99,Georgia Rosenberg,Consumer,Office Supplies,Small Box,4/4/2010
1902,3/10/2009,Medium,6,608.93,Express Air,19.99,Nora Price,Home Office,Technology,Small Box,3/12/2009
1941,10/9/2009,Critical,25,901.32,Express Air,5.08,Allen Armold,Home Office,Office Supplies,Wrap Bag,10/11/2009
1942,10/9/2009,Critical,24,207.21,Regular Air,6.14,Allen Armold,Home Office,Office Supplies,Small Pack,10/10/2009
2173,10/4/2012,Critical,40,2182.91,Express Air,3.5,Anemone Ratner,Small Business,Office Supplies,Small Box,10/7/2012
2174,10/4/2012,Critical,14,1144.35,Regular Air,35,Anemone Ratner,Small Business,Office Supplies,Large Box,10/6/2012
2175,10/4/2012,Critical,8,1496.83,Delivery Truck,56.2,Anemone Ratner,Small Business,Furniture,Jumbo Box,10/6/2012
2251,10/26/2012,Critical,23,218.71,Express Air,2.15,Katherine Hughes,Consumer,Office Supplies,Wrap Bag,10/26/2012
2252,10/26/2012,Critical,19,103.68,Regular Air,5.85,Katherine Hughes,Consumer,Office Supplies,Small Box,10/27/2012
2325,1/6/2009,Critical,17,37.06,Regular Air,0.7,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,1/7/2009
2329,4/20/2011,Medium,44,302.59,Express Air,6.93,Nora Price,Home Office,Office Supplies,Small Box,4/21/2011
2330,4/20/2011,Medium,26,2703.45,Regular Air,35,Nora Price,Home Office,Office Supplies,Large Box,4/22/2011
2350,1/6/2009,Not Specified,27,46.86,Regular Air,1.99,Tracy Collins,Consumer,Technology,Small Pack,1/7/2009
2351,1/6/2009,Not Specified,34,1089.59,Regular Air,5.09,Tracy Collins,Consumer,Office Supplies,Small Box,1/8/2009
2418,5/25/2012,Critical,1,15.73,Regular Air,9.54,Tracy Collins,Consumer,Office Supplies,Small Box,5/25/2012
2419,5/25/2012,Critical,35,1041.74,Regular Air,17.08,Tracy Collins,Consumer,Office Supplies,Small Box,5/27/2012
2420,5/25/2012,Critical,26,4300.626,Regular Air,8.08,Tracy Collins,Consumer,Technology,Small Box,5/27/2012
2482,2/4/2010,Critical,3,19.98,Regular Air,4.75,Maribeth Schnelling,Corporate,Office Supplies,Small Box,2/6/2010
2840,1/29/2009,Medium,38,16147.61,Regular Air,19.99,Liz MacKendrick,Corporate,Office Supplies,Small Box,2/1/2009
2844,1/29/2009,Critical,14,1122.6375,Regular Air,4.9,Katherine Hughes,Consumer,Technology,Small Box,1/31/2009
2857,10/1/2012,Medium,16,1434.086,Regular Air,8.99,Jim Epp,Small Business,Technology,Small Box,10/4/2012
2899,8/26/2012,High,45,2079.474,Regular Air,5,Alan Hwang,Corporate,Technology,Small Pack,8/28/2012
2922,2/5/2011,High,4,81.78,Regular Air,5.97,Muhammed Yedwab,Consumer,Office Supplies,Small Box,2/6/2011
3017,3/2/2009,Not Specified,3,12.01,Regular Air,0.5,Alan Hwang,Small Business,Office Supplies,Small Box,3/4/2009
3018,3/2/2009,Not Specified,20,1846.76,Regular Air,39.61,Alan Hwang,Small Business,Furniture,Medium Box,3/4/2009
3019,3/2/2009,Not Specified,15,2211.734,Express Air,4.99,Alan Hwang,Small Business,Technology,Small Box,3/2/2009
3022,11/26/2011,Low,26,1580.57,Regular Air,49,Liz MacKendrick,Corporate,Office Supplies,Large Box,11/26/2011
3036,4/19/2011,Not Specified,42,115.99,Express Air,2.4,Lynn Smith,Corporate,Office Supplies,Wrap Bag,4/20/2011
3066,8/26/2009,Critical,1,255.83,Delivery Truck,28.16,Lynn Smith,Corporate,Furniture,Jumbo Drum,8/27/2009
3067,8/26/2009,Critical,45,947.66,Delivery Truck,53.03,Lynn Smith,Corporate,Office Supplies,Jumbo Drum,8/28/2009
3098,9/19/2011,Critical,37,1033.44,Regular Air,4.86,Tracy Collins,Corporate,Office Supplies,Wrap Bag,9/21/2011
3153,10/29/2009,Medium,30,2951.7,Delivery Truck,74.35,Lynn Smith,Corporate,Furniture,Jumbo Drum,11/1/2009
3220,10/20/2010,Medium,35,25313.34,Delivery Truck,16.06,Liz MacKendrick,Corporate,Technology,Jumbo Drum,10/22/2010
3262,5/11/2009,Low,30,512.97,Express Air,1.39,Jocasta Rupert,Consumer,Office Supplies,Small Box,5/11/2009
3331,6/4/2012,Not Specified,7,86.61,Regular Air,1.49,Nora Price,Home Office,Office Supplies,Small Box,6/6/2012
3491,4/24/2009,Low,38,1396.58,Regular Air,1.99,Jim Epp,Small Business,Technology,Small Pack,4/26/2009
3492,4/24/2009,Low,45,6448.69,Regular Air,19.99,Jim Epp,Small Business,Office Supplies,Small Box,5/3/2009
3606,4/7/2012,Low,27,3436.771,Regular Air,8.99,James Galang,Consumer,Technology,Small Box,4/9/2012
3724,7/10/2009,High,38,21956.03,Regular Air,24.49,Muhammed Yedwab,Consumer,Technology,Large Box,7/11/2009
3725,7/10/2009,High,32,89.89,Regular Air,1.25,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,7/12/2009
3909,3/26/2010,Low,5,64.97,Regular Air,49,Muhammed Yedwab,Consumer,Office Supplies,Large Box,3/31/2010
3911,2/26/2010,Medium,44,669.01,Regular Air,1.39,Anemone Ratner,Small Business,Office Supplies,Small Box,2/27/2010
3912,2/26/2010,Medium,30,301.6,Express Air,6.22,Anemone Ratner,Small Business,Furniture,Small Box,2/28/2010
3953,2/8/2012,Medium,50,7703.9665,Regular Air,8.99,Georgia Rosenberg,Consumer,Technology,Small Box,2/9/2012
4007,11/12/2009,Critical,25,5811.72,Regular Air,15.01,Jim Epp,Small Business,Office Supplies,Small Box,11/13/2009
4021,8/10/2012,Medium,2,23.54,Regular Air,6.19,Nora Price,Small Business,Office Supplies,Small Box,8/12/2012
4022,8/10/2012,Medium,10,1539.83,Regular Air,19.99,Nora Price,Small Business,Office Supplies,Small Box,8/11/2012
4083,5/12/2010,Low,43,1677.27,Regular Air,7.47,James Galang,Consumer,Office Supplies,Small Box,5/14/2010
4084,5/12/2010,Low,21,1556.08,Delivery Truck,26.74,James Galang,Consumer,Furniture,Jumbo Box,5/17/2010
4157,9/23/2010,Not Specified,20,1485.06,Delivery Truck,26.85,Richard Bierner,Small Business,Furniture,Jumbo Box,9/25/2010
4158,9/23/2010,Not Specified,34,1211.18,Regular Air,13.26,Richard Bierner,Small Business,Office Supplies,Small Box,9/23/2010
4300,2/8/2010,Critical,37,478.94,Regular Air,7.17,Pauline Johnson,Corporate,Office Supplies,Small Box,2/8/2010
4301,2/8/2010,Critical,24,2429.09,Express Air,10.12,Pauline Johnson,Corporate,Furniture,Large Box,2/10/2010
4376,3/26/2009,Not Specified,20,4520.6,Regular Air,11.79,Muhammed Yedwab,Consumer,Office Supplies,Medium Box,3/26/2009
4377,3/26/2009,Not Specified,29,225.25,Regular Air,4.71,Muhammed Yedwab,Consumer,Office Supplies,Small Box,3/29/2009
4397,8/1/2012,High,41,4648.64,Regular Air,1.99,Jim Epp,Small Business,Technology,Small Pack,8/3/2012
4490,5/12/2011,Not Specified,15,404.54,Regular Air,5.3,Richard Bierner,Small Business,Furniture,Medium Box,5/13/2011
4491,5/12/2011,Not Specified,16,124.89,Regular Air,11.15,Richard Bierner,Small Business,Office Supplies,Small Box,5/14/2011
4511,12/26/2009,Low,48,14567.15,Delivery Truck,48.8,Liz MacKendrick,Corporate,Furniture,Jumbo Drum,12/30/2009
4625,5/2/2011,Low,8,44.56,Regular Air,1.39,Liz MacKendrick,Corporate,Office Supplies,Small Box,5/6/2011
4626,5/2/2011,Low,13,152.14,Regular Air,4.81,Liz MacKendrick,Corporate,Office Supplies,Small Box,5/7/2011
4690,2/10/2012,Not Specified,9,37.22,Regular Air,1.17,Phillina Ober,Small Business,Office Supplies,Wrap Bag,2/10/2012
4860,8/31/2011,Critical,39,302.09,Regular Air,6.16,James Galang,Consumer,Office Supplies,Small Box,9/1/2011
4984,12/7/2009,Low,45,3286.27,Regular Air,3.5,Georgia Rosenberg,Consumer,Office Supplies,Small Box,12/14/2009
5046,5/27/2010,Critical,47,136.63,Regular Air,5.33,James Galang,Consumer,Office Supplies,Small Box,5/30/2010
5115,9/5/2010,Not Specified,43,927.82,Regular Air,6.67,Bruce Stewart,Corporate,Furniture,Small Pack,9/7/2010
5116,9/5/2010,Not Specified,27,123.37,Regular Air,0.7,Bruce Stewart,Corporate,Office Supplies,Wrap Bag,9/8/2010
5242,7/2/2012,Not Specified,44,3304.38,Regular Air,37.58,Liz MacKendrick,Corporate,Furniture,Wrap Bag,7/3/2012
5243,7/2/2012,Not Specified,17,908.412,Express Air,8.99,Liz MacKendrick,Corporate,Technology,Small Box,7/4/2012
5249,6/13/2009,High,33,551.67,Regular Air,4.96,Maribeth Dona,Home Office,Office Supplies,Small Box,6/16/2009
5271,3/8/2009,Critical,15,2466.02,Regular Air,19.99,Richard Bierner,Small Business,Office Supplies,Small Box,3/8/2009
5304,6/6/2012,Medium,20,135.02,Regular Air,6.74,Anemone Ratner,Small Business,Office Supplies,Small Box,6/7/2012
5439,10/29/2011,Low,23,667.998,Regular Air,1.25,Nora Price,Small Business,Technology,Small Pack,11/3/2011
5465,12/16/2012,High,6,259.52,Regular Air,2.99,Nora Price,Home Office,Office Supplies,Small Box,12/17/2012
5490,7/2/2011,Not Specified,24,109.23,Regular Air,6.21,Nora Price,Small Business,Office Supplies,Small Box,7/3/2011
5491,7/2/2011,Not Specified,39,74,Regular Air,0.76,Nora Price,Small Business,Office Supplies,Wrap Bag,7/3/2011
5492,7/2/2011,Not Specified,30,288.45,Regular Air,3.98,Nora Price,Small Business,Office Supplies,Small Pack,7/5/2011
5578,8/9/2009,Low,28,112.35,Regular Air,0.99,Jim Epp,Small Business,Office Supplies,Small Box,8/13/2009
5698,11/26/2012,Not Specified,26,78.09,Regular Air,0.99,Muhammed Yedwab,Consumer,Office Supplies,Small Box,11/27/2012
5699,11/26/2012,Not Specified,4,42.77,Regular Air,2.27,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,11/27/2012
5739,11/17/2010,Low,23,279.63,Regular Air,5.16,Liz MacKendrick,Corporate,Furniture,Small Box,11/22/2010
5794,1/6/2009,Low,46,298.97,Regular Air,8.73,Maribeth Schnelling,Corporate,Office Supplies,Small Box,1/8/2009
5795,1/6/2009,Low,6,159.05,Regular Air,35,Maribeth Schnelling,Corporate,Office Supplies,Large Box,1/10/2009
5808,11/22/2010,High,13,142.12,Express Air,1.39,Aleksandra Gannaway,Corporate,Office Supplies,Small Box,11/24/2010
5830,9/23/2010,Not Specified,48,8273.2795,Regular Air,8.99,Katherine Hughes,Consumer,Technology,Small Box,9/24/2010
5861,12/25/2010,Medium,4,114.57,Regular Air,12.98,Nora Price,Small Business,Office Supplies,Small Box,12/26/2010
5875,6/20/2012,High,18,1062.2195,Regular Air,5.31,Richard Bierner,Small Business,Technology,Small Box,6/23/2012
6068,7/27/2012,Low,12,1318.34,Express Air,24.49,Brendan Sweed,Consumer,Furniture,Large Box,8/5/2012
6172,11/1/2010,Low,5,128.59,Regular Air,5.37,Laurel Elliston,Corporate,Office Supplies,Medium Box,11/8/2010
6173,11/1/2010,Low,1,4.97,Regular Air,1.43,Laurel Elliston,Corporate,Office Supplies,Wrap Bag,11/5/2010
6234,1/30/2012,Critical,23,3194.05,Regular Air,19.99,Jim Epp,Small Business,Office Supplies,Small Box,1/31/2012
6349,9/28/2011,Low,46,88.1,Regular Air,4.86,Katherine Hughes,Consumer,Furniture,Small Box,10/2/2011
6392,12/26/2010,Low,25,716.99,Regular Air,1.99,Maribeth Dona,Home Office,Technology,Small Pack,1/17/2011
6449,12/21/2010,Low,1,27.44,Regular Air,2.99,Laurel Elliston,Corporate,Office Supplies,Small Box,12/26/2010
6548,6/22/2011,Not Specified,16,4691.27,Express Air,24.49,Laurel Elliston,Home Office,Office Supplies,Large Box,6/22/2011
6549,6/22/2011,Not Specified,50,804.14,Regular Air,8.99,Laurel Elliston,Home Office,Furniture,Small Pack,6/23/2011
6550,6/22/2011,Not Specified,8,567.51,Regular Air,35,Laurel Elliston,Home Office,Office Supplies,Large Box,6/24/2011
6593,10/3/2011,High,40,103.79,Regular Air,0.5,Nora Price,Home Office,Office Supplies,Small Box,10/5/2011
6594,10/3/2011,High,40,2108.21,Regular Air,19.99,Nora Price,Home Office,Furniture,Small Box,10/5/2011
6634,9/1/2009,Not Specified,41,277.0745,Regular Air,5.03,Aleksandra Gannaway,Corporate,Technology,Medium Box,9/3/2009
6649,7/28/2011,Medium,44,221.42,Regular Air,4.62,Liz MacKendrick,Corporate,Technology,Small Pack,7/29/2011
6712,12/30/2012,Not Specified,45,580.96,Regular Air,6.85,Jim Epp,Small Business,Furniture,Wrap Bag,12/30/2012
6727,3/9/2010,Medium,38,185.19,Regular Air,7.44,Dean Percer,Home Office,Office Supplies,Small Box,3/9/2010
6728,3/9/2010,Medium,22,220.26,Regular Air,4.68,Dean Percer,Home Office,Office Supplies,Small Pack,3/10/2010
6729,3/9/2010,Medium,48,843.03,Regular Air,0.99,Dean Percer,Home Office,Technology,Wrap Bag,3/11/2010
6823,2/24/2010,High,26,176.34,Regular Air,7.86,Pauline Johnson,Corporate,Office Supplies,Small Box,2/25/2010
6824,2/24/2010,High,5,186.5,Express Air,4.27,Pauline Johnson,Corporate,Office Supplies,Wrap Bag,2/25/2010
6833,10/18/2012,Medium,14,9171.71,Delivery Truck,55.3,Laurel Elliston,Home Office,Technology,Jumbo Drum,10/20/2012
6834,10/18/2012,Medium,6,18.05,Regular Air,0.99,Laurel Elliston,Home Office,Office Supplies,Small Box,10/20/2012
6835,10/18/2012,Medium,50,2896.358,Regular Air,8.99,Laurel Elliston,Home Office,Technology,Small Box,10/20/2012
6923,5/4/2012,Medium,11,22145.37,Regular Air,13.99,Jocasta Rupert,Consumer,Technology,Medium Box,5/6/2012
6946,5/4/2009,Medium,6,1056.6435,Regular Air,8.99,Georgia Rosenberg,Consumer,Technology,Small Box,5/5/2009
6977,9/12/2012,Not Specified,24,75.73,Regular Air,0.5,Nora Price,Small Business,Office Supplies,Small Box,9/14/2012
7033,9/10/2010,High,34,1863.02,Express Air,6.79,Brendan Sweed,Consumer,Office Supplies,Small Box,9/12/2010
7034,9/10/2010,High,2,53.3,Regular Air,11.52,Brendan Sweed,Consumer,Office Supplies,Small Box,9/11/2010
7066,6/7/2009,Low,7,2161.36,Delivery Truck,69.55,Jim Epp,Small Business,Furniture,Jumbo Drum,6/12/2009
7067,6/7/2009,Low,45,2494.92,Regular Air,14.3,Jim Epp,Small Business,Office Supplies,Small Box,6/9/2009
7076,9/6/2011,Low,11,64.86,Regular Air,0.95,Lisa DeCherney,Consumer,Office Supplies,Wrap Bag,9/10/2011
7077,9/6/2011,Low,45,109.39,Express Air,1.02,Lisa DeCherney,Consumer,Office Supplies,Wrap Bag,9/6/2011
7093,10/20/2009,Medium,18,3267.41,Delivery Truck,35.89,Dean Percer,Consumer,Furniture,Jumbo Box,10/21/2009
7094,10/20/2009,Medium,42,26126.92,Regular Air,24.49,Dean Percer,Consumer,Technology,Large Box,10/22/2009
7099,12/18/2011,High,40,315.45,Regular Air,11.51,Aleksandra Gannaway,Corporate,Office Supplies,Small Box,12/19/2011
7100,12/18/2011,High,16,60.02,Express Air,1.93,Aleksandra Gannaway,Corporate,Office Supplies,Wrap Bag,12/20/2011
7101,12/18/2011,High,49,7413.29,Delivery Truck,16.01,Aleksandra Gannaway,Corporate,Furniture,Jumbo Box,12/20/2011
7108,11/23/2010,Medium,19,2441.1405,Regular Air,8.99,Muhammed Yedwab,Consumer,Technology,Small Box,11/25/2010
7170,8/14/2012,High,28,1135.24,Regular Air,4.5,Katherine Hughes,Consumer,Office Supplies,Small Box,8/14/2012
7171,8/14/2012,High,3,2136.93,Regular Air,24.49,Katherine Hughes,Consumer,Technology,Large Box,8/15/2012
7174,4/13/2012,High,4,30.89,Regular Air,7.64,Jim Epp,Small Business,Office Supplies,Small Box,4/15/2012
7175,4/13/2012,High,34,170.46,Regular Air,5.66,Jim Epp,Small Business,Office Supplies,Small Box,4/14/2012
7213,5/2/2010,High,31,1561.96,Regular Air,13.66,Liz MacKendrick,Corporate,Office Supplies,Small Box,5/3/2010
7271,5/6/2009,High,29,265.92,Regular Air,2.15,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,5/6/2009
7397,9/23/2011,Not Specified,7,220.79,Regular Air,4,Aimee Bixby,Home Office,Technology,Small Box,9/25/2011
7398,9/23/2011,Not Specified,41,755.19,Regular Air,8.99,Aimee Bixby,Home Office,Furniture,Small Pack,9/25/2011
7460,10/19/2009,Low,2,21.71,Regular Air,9.54,Nora Price,Small Business,Office Supplies,Small Box,10/19/2009
7568,10/18/2010,Low,3,124.75,Regular Air,1.99,Laurel Elliston,Corporate,Technology,Small Pack,10/23/2010
7646,12/20/2012,High,27,1087.58,Regular Air,3.04,Lisa DeCherney,Corporate,Furniture,Wrap Bag,12/21/2012
7647,12/20/2012,High,42,4273.35,Regular Air,35,Lisa DeCherney,Corporate,Office Supplies,Large Box,12/22/2012
7723,9/15/2012,Not Specified,30,8684.23,Delivery Truck,35.67,Muhammed Yedwab,Consumer,Furniture,Jumbo Box,9/17/2012
7759,5/8/2009,Low,1,291.4,Regular Air,7.18,Liz MacKendrick,Corporate,Technology,Small Box,5/8/2009
7790,6/30/2009,Not Specified,29,324.75,Regular Air,5.03,Georgia Rosenberg,Consumer,Office Supplies,Small Box,7/2/2009
7967,8/6/2009,High,48,2784.8295,Express Air,4.2,Jim Epp,Small Business,Technology,Small Box,8/8/2009
7977,6/1/2011,Medium,50,212.12,Regular Air,5.26,Liz MacKendrick,Corporate,Office Supplies,Small Box,6/3/2011
7978,6/1/2011,Medium,25,2455.54,Regular Air,0.49,Liz MacKendrick,Corporate,Office Supplies,Small Box,6/3/2011
8067,6/17/2010,Not Specified,38,592.54,Regular Air,1.39,Jim Epp,Small Business,Office Supplies,Small Box,6/19/2010
8100,9/15/2012,High,20,3050.81,Delivery Truck,36.09,Nora Price,Small Business,Furniture,Jumbo Box,9/16/2012
8147,6/20/2010,High,31,244.9,Regular Air,3.62,Liz MacKendrick,Corporate,Technology,Small Pack,6/20/2010
8210,10/21/2009,Low,50,876.64,Regular Air,13.18,Bruce Stewart,Corporate,Office Supplies,Small Box,10/25/2009
8228,4/15/2009,Critical,41,998.05,Regular Air,1.99,James Galang,Consumer,Technology,Small Pack,4/16/2009
8229,4/15/2009,Critical,20,4353.02,Delivery Truck,28.16,James Galang,Consumer,Furniture,Jumbo Drum,4/17/2009
8277,9/12/2011,Medium,39,105.07,Regular Air,0.7,Phillip Breyer,Corporate,Office Supplies,Wrap Bag,9/13/2011
8301,4/25/2011,Not Specified,40,630.38,Express Air,13.32,Lynn Smith,Corporate,Office Supplies,Small Box,4/26/2011
8302,4/25/2011,Not Specified,23,144.03,Regular Air,5.2,Lynn Smith,Corporate,Office Supplies,Small Box,4/27/2011
8347,6/18/2012,Critical,15,17.77,Regular Air,2.96,Katherine Hughes,Consumer,Technology,Small Pack,6/19/2012
17,1/28/2010,Medium,26,75.57,Regular Air,0.5,Craig Yedwab,Consumer,Office Supplies,Small Box,1/29/2010
54,3/25/2009,Critical,20,108.09,Regular Air,1.39,Dario Medina,Small Business,Office Supplies,Small Box,3/27/2009
55,3/25/2009,Critical,2,55.34,Regular Air,11.54,Dario Medina,Small Business,Office Supplies,Small Box,3/27/2009
173,8/21/2011,Medium,28,142.18,Regular Air,4.72,Ed Braxton,Consumer,Office Supplies,Small Box,8/23/2011
367,7/31/2012,Critical,28,64.82,Regular Air,1.99,Cindy Chapman,Consumer,Technology,Small Pack,8/3/2012
368,7/31/2012,Critical,6,77.6,Regular Air,11.25,Cindy Chapman,Consumer,Office Supplies,Small Box,8/2/2012
369,7/31/2012,Critical,17,821.18,Express Air,5.81,Cindy Chapman,Consumer,Office Supplies,Small Box,8/1/2012
600,8/20/2012,Critical,42,1691.51,Regular Air,6.22,Ed Braxton,Consumer,Office Supplies,Small Box,8/21/2012
601,8/20/2012,Critical,12,122.93,Regular Air,5.76,Ed Braxton,Consumer,Office Supplies,Small Box,8/23/2012
602,8/20/2012,Critical,4,47.86,Regular Air,7.29,Ed Braxton,Consumer,Furniture,Small Pack,8/21/2012
603,8/20/2012,Critical,39,3607.8505,Regular Air,8.99,Ed Braxton,Consumer,Technology,Small Box,8/22/2012
770,4/7/2009,Low,11,68.46,Regular Air,5.3,Ashley Jarboe,Home Office,Office Supplies,Small Box,4/12/2009
771,4/7/2009,Low,21,885.23,Regular Air,18.98,Ashley Jarboe,Home Office,Furniture,Small Box,4/14/2009
1107,5/14/2009,Low,46,229.35,Express Air,4.93,Benjamin Farhat,Home Office,Technology,Small Pack,5/14/2009
1108,5/14/2009,Low,45,294.86,Regular Air,6.92,Benjamin Farhat,Home Office,Office Supplies,Small Box,5/21/2009
1209,1/28/2009,Low,3,190.45,Regular Air,3.99,Cindy Chapman,Corporate,Office Supplies,Small Box,2/6/2009
1210,1/28/2009,Low,34,179.99,Regular Air,5.74,Cindy Chapman,Corporate,Office Supplies,Small Box,2/1/2009
1351,5/11/2010,High,50,3615.8405,Regular Air,3.3,Bruce Degenhardt,Home Office,Technology,Small Pack,5/13/2010
1407,2/17/2011,High,12,464.57,Regular Air,4,Dianna Vittorini,Corporate,Technology,Small Box,2/19/2011
1505,11/25/2009,Low,24,2525.9875,Regular Air,8.99,Cindy Chapman,Consumer,Technology,Small Box,12/2/2009
1638,7/17/2009,Medium,42,4993.42,Delivery Truck,56.14,Cindy Chapman,Consumer,Technology,Jumbo Box,7/19/2009
1639,7/17/2009,Medium,9,1059.3,Regular Air,1.99,Cindy Chapman,Consumer,Technology,Small Pack,7/19/2009
1679,9/11/2009,Critical,1,17.59,Express Air,0.5,Cindy Stewart,Corporate,Office Supplies,Small Box,9/11/2009
1680,9/11/2009,Critical,48,308.81,Regular Air,1.02,Cindy Stewart,Corporate,Office Supplies,Wrap Bag,9/13/2009
1726,2/18/2012,Not Specified,38,299.01,Regular Air,6.5,Ed Braxton,Home Office,Office Supplies,Medium Box,2/20/2012
1944,7/8/2012,High,39,220.09,Regular Air,49,Ed Braxton,Home Office,Office Supplies,Large Box,7/10/2012
1945,7/8/2012,High,49,1220.23,Regular Air,11.54,Ed Braxton,Home Office,Office Supplies,Small Box,7/9/2012
1946,7/8/2012,High,27,6152.8,Delivery Truck,28.66,Ed Braxton,Home Office,Office Supplies,Jumbo Drum,7/10/2012
2028,8/30/2012,High,27,1428.64,Regular Air,10.75,Cindy Stewart,Corporate,Office Supplies,Small Box,8/31/2012
2310,4/11/2010,Low,40,312.63,Regular Air,0.49,Quincy Jones,Home Office,Office Supplies,Small Box,4/15/2010
2311,4/11/2010,Low,46,441.4,Regular Air,2.06,Quincy Jones,Home Office,Office Supplies,Wrap Bag,4/15/2010
2337,1/15/2012,Medium,48,1585.6,Regular Air,4.92,Quincy Jones,Small Business,Office Supplies,Small Box,1/16/2012
2338,1/15/2012,Medium,30,215.85,Regular Air,1.71,Quincy Jones,Small Business,Office Supplies,Wrap Bag,1/17/2012
2342,10/29/2012,Not Specified,42,12837.11,Delivery Truck,43.57,Cindy Chapman,Consumer,Furniture,Jumbo Box,10/29/2012
2494,7/17/2009,Not Specified,42,82.03,Regular Air,1.49,Bruce Degenhardt,Home Office,Office Supplies,Small Box,7/18/2009
2495,7/17/2009,Not Specified,50,290.91,Regular Air,5.67,Bruce Degenhardt,Home Office,Office Supplies,Small Box,7/18/2009
2617,10/27/2012,Not Specified,7,6362.94,Regular Air,13.99,Quincy Jones,Corporate,Technology,Medium Box,10/28/2012
2618,6/28/2009,Low,39,739.28,Regular Air,8.17,Rob Williams,Home Office,Office Supplies,Medium Box,7/3/2009
2638,8/10/2010,High,48,5085.907,Regular Air,8.08,Quincy Jones,Small Business,Technology,Small Box,8/12/2010
2659,3/15/2012,Not Specified,23,66.02,Regular Air,0.99,Cindy Chapman,Corporate,Office Supplies,Small Box,3/17/2012
2660,3/15/2012,Not Specified,11,15.53,Regular Air,0.7,Cindy Chapman,Corporate,Office Supplies,Wrap Bag,3/16/2012
2747,5/24/2010,Critical,25,8270.57,Delivery Truck,48.26,Dianna Vittorini,Corporate,Technology,Jumbo Box,5/27/2010
2760,11/24/2009,Critical,16,1959.92,Delivery Truck,51.94,Benjamin Patterson,Corporate,Furniture,Jumbo Box,11/25/2009
2765,8/12/2012,Medium,9,41.03,Regular Air,2.39,Dianna Vittorini,Corporate,Technology,Small Pack,8/13/2012
2778,9/2/2012,Critical,3,40.79,Regular Air,5.72,Anna Chung,Home Office,Office Supplies,Small Box,9/3/2012
2779,9/2/2012,Critical,16,524.25,Regular Air,8.74,Anna Chung,Home Office,Office Supplies,Small Box,9/4/2012
2859,4/15/2012,Medium,29,151.09,Express Air,3.01,Benjamin Farhat,Home Office,Office Supplies,Wrap Bag,4/16/2012
2892,12/6/2011,High,19,251.45,Regular Air,4.95,Dianna Vittorini,Corporate,Furniture,Small Pack,12/8/2011
2893,10/9/2010,Low,9,1609.19,Regular Air,19.99,Rob Williams,Home Office,Office Supplies,Small Box,10/16/2010
2983,10/8/2009,Not Specified,43,3044.7,Delivery Truck,26.74,Quincy Jones,Corporate,Furniture,Jumbo Box,10/10/2009
